82,1,73738,956,15738,26213,40322,2,40000,6,169
50,3,55846,1100,17165,28604,45744,4,130000,6,245
53,3,55846,1100,13750,22897,36614,4,150000,7,159
67,3,55846,949,13750,22897,36614,3,200000,6,179
26,3,60991,737,14801,24628,39421,2,-6,4,146
56,3,62066,657,13170,21924,35073,1,-6,3,94
50,3,60991,988,16646,27713,44340,3,260000,6,236
26,4,52322,773,13489,22471,35929,2,-6,5,81
60,4,50296,1125,13115,21859,34939,3,170000,7,184
26,2,63221,552,13338,22199,35501,1,-6,3,0
59,3,55846,949,13750,22897,36614,3,230000,5,172
54,2,64362,1239,15429,25701,41108,5,200000,9,467
25,2,64362,751,15429,25701,41108,2,-6,4,135
53,2,64182,1002,17221,28686,45888,3,300000,7,152
52,2,64182,1114,19110,31851,50952,4,380000,9,364
67,2,64362,1239,13514,22496,35977,5,300000,9,469
22,3,55846,706,15473,25764,41189,2,-6,4,50
55,1,77566,1277,21190,35314,53446,3,230000,6,332
57,2,63400,993,19000,31700,50700,3,150000,9,245
84,4,69500,975,14850,24740,39151,2,300000,5,145
55,4,59156,794,14594,24335,38888,2,60000,6,65
74,4,56545,752,14257,23765,37949,2,40000,4,109
67,4,59156,794,14594,24335,38888,2,290000,6,141
70,4,59156,1102,14594,24335,38888,3,230000,7,282
59,2,62258,973,15086,25142,40197,3,260000,7,288
62,2,61292,718,14823,24692,39484,2,280000,6,315
32,3,56613,1349,20190,33623,53783,4,110000,7,310
-9,3,56613,868,12190,20301,32462,2,-6,5,0
54,3,60060,1528,14883,24790,39658,4,330000,10,317
25,3,60060,1282,13025,21697,34702,3,90000,6,184
41,3,60060,1282,16745,27889,44618,3,100000,7,308
50,3,55846,949,15473,25764,41189,3,260000,10,207
15,3,62066,792,15049,25050,40074,2,150000,7,148
54,3,61329,1032,14890,24784,39652,3,300000,7,163
24,3,66300,1158,15950,26550,42450,3,-6,6,0
28,3,66300,737,13950,23250,37150,1,-6,3,52
24,3,66300,874,15950,26550,42450,2,-6,4,250
40,3,62066,1217,15049,25050,40074,5,150000,9,301
26,3,62066,1058,15049,25050,40074,3,180000,6,96
50,3,66300,1158,15950,26550,42450,3,570000,6,174
86,2,64362,576,13514,22496,35977,1,-6,3,0
60,2,64362,1209,17361,28908,46243,4,160000,8,241
39,4,56545,1058,12479,20793,33210,3,210000,5,176
34,4,67676,1210,15810,26347,41578,2,-6,4,33
64,4,91600,1574,24750,41250,58000,3,650000,6,234
52,3,73559,1251,22162,36930,54352,3,200000,7,258
71,3,55926,1025,13410,22346,35736,3,350000,7,666
34,1,95481,1087,20084,33444,45819,1,-6,3,0
72,1,73738,1336,17971,29952,46076,4,200000,8,154
34,1,63000,1474,27850,46400,74200,2,850000,4,310
64,2,72900,750,17500,29200,46650,2,70000,4,193
53,2,72900,1044,15300,25550,40850,3,80000,5,110
45,2,72900,1044,19700,32850,52500,3,100000,5,159
33,2,72900,1044,19700,32850,52500,3,-6,5,168
29,2,62258,729,15086,25142,40197,2,-6,5,89
59,2,62258,1082,16974,28281,45218,4,200000,9,270
33,2,72900,1044,19700,32850,52500,3,110000,5,266
50,2,72700,1233,21800,36350,58150,4,160000,6,214
52,2,58019,981,19064,31761,50798,5,-6,8,0
32,2,58019,649,17630,29387,47017,2,-6,4,0
65,4,69500,1430,16967,28277,44745,3,80000,6,288
24,4,63226,1531,19399,32340,51738,4,-6,6,224
42,3,53100,1045,13150,21900,35000,3,-6,6,185
52,3,53100,1045,13150,21900,35000,3,500000,6,330
82,2,63429,726,13400,22332,35706,2,110000,4,102
51,4,74316,1302,20191,33628,53520,3,170000,5,161
64,4,63226,702,13607,22659,36222,1,-6,3,72
23,2,71022,796,15041,25071,39722,2,-6,4,87
31,1,77566,1435,25434,42370,64130,4,-6,6,368
49,1,77566,1277,18833,31385,47504,3,-6,5,202
60,2,64362,1077,15429,25701,41108,3,150000,6,191
64,2,64182,1002,15311,25500,40787,3,250000,7,356
22,2,64362,751,15429,25701,41108,2,-6,4,110
56,2,63221,987,15237,25368,40575,3,150000,8,197
-9,3,77954,749,16434,27384,40379,0,-6,1,0
43,2,65014,1130,19412,32361,51767,4,320000,8,181
40,2,65014,1019,15550,25908,41440,3,300000,7,162
-9,3,59547,589,12837,21389,34008,1,-6,3,0
38,2,63221,1151,15237,25368,40575,4,300000,8,289
28,3,73200,1421,17600,29300,46850,3,330000,5,166
32,3,73200,1050,17600,29300,46850,2,-6,5,125
60,3,73200,1723,17600,29300,46850,4,240000,7,300
43,3,60060,1528,13025,21697,34702,4,150000,8,155
66,2,63221,1151,13338,22199,35501,4,300000,8,172
43,3,60060,1282,16745,27889,44618,3,-6,5,0
31,3,73200,1421,25500,42500,67950,3,-6,6,190
66,3,60060,1528,14883,24790,39658,4,330000,7,199
24,3,60060,769,13025,21697,34702,1,-6,3,59
36,3,60060,1282,18575,30963,49543,3,-6,6,172
38,3,73200,1050,17600,29300,46850,2,-6,4,123
58,1,95481,1957,22928,38218,52354,5,700000,10,368
44,1,70310,1363,22961,38255,59730,5,1200000,11,813
41,3,73300,944,17600,29350,46950,1,-6,4,163
40,3,73300,1570,22000,36650,58650,3,-6,5,260
57,1,61917,1257,15572,25979,41205,4,250000,7,354
39,1,61917,1056,25706,42836,68005,3,250000,6,576
54,4,74316,1693,20191,33628,53520,6,450000,13,175
76,4,74316,1302,17939,29888,47559,3,300000,8,100
25,4,74316,1302,22401,37322,59441,3,110000,6,232
37,4,74316,1302,22401,37322,59441,3,130000,6,86
50,1,85310,1129,20545,34212,51651,2,170000,4,143
60,4,70724,2077,18866,31413,49608,5,450000,10,362
40,4,89200,892,18750,31250,45100,0,200000,2,54
39,4,67676,1210,22559,37593,59377,2,-6,5,55
-9,3,57700,776,12150,20200,32350,2,-6,4,143
39,2,63200,1070,17100,28450,45500,4,380000,9,415
50,2,63200,971,15200,25300,40450,3,180000,7,163
88,1,77566,1012,16492,27468,41571,2,-6,5,181
36,3,60991,988,14801,24628,39421,3,90000,6,200
44,3,61329,1032,18582,30960,49542,3,-6,6,237
52,3,61329,1187,14890,24784,39652,5,300000,10,397
35,3,60060,1282,14883,24790,39658,3,240000,5,146
35,2,58768,849,17827,29711,47538,3,180000,5,182
41,2,58768,931,19273,32111,51357,4,190000,9,213
71,4,79659,1725,17150,28577,43494,4,180000,7,123
-9,4,86300,3100,20550,34300,54850,4,490000,7,33
31,4,86300,1833,23500,39200,62650,2,330000,4,109
34,4,86300,1833,23500,39200,62650,2,300000,4,152
57,4,86300,1392,20550,34300,54850,1,200000,3,143
35,3,46720,859,14664,24449,39112,3,-6,5,202
65,2,73600,1231,15500,25800,41250,3,840000,5,122
36,2,73600,966,17700,29450,47150,2,190000,5,216
56,2,73600,1436,23900,39750,63650,4,350000,9,530
58,4,74900,2301,21200,35350,56550,4,550000,8,189
58,3,62066,1058,15049,25050,40074,3,100000,5,228
41,3,62066,1249,18781,31290,50072,4,-6,7,293
28,3,62066,1058,16930,28178,45080,3,100000,5,213
62,3,57492,1101,15562,25877,41431,4,180000,9,210
66,1,65600,689,13900,23150,37050,1,130000,4,7
42,2,65014,1130,19412,32361,51767,4,240000,7,432
93,2,71200,783,14950,24950,39900,2,-6,6,70
29,2,65014,752,15550,25908,41440,2,-6,4,123
72,2,65014,1019,15550,25908,41440,3,210000,6,254
65,2,71200,1073,17100,28500,45600,3,160000,7,248
58,2,71200,1073,14950,24950,39900,3,140000,5,133
41,3,63200,1468,20750,34600,55300,4,150000,8,272
84,3,63200,1200,15400,25600,41000,3,30000,7,185
41,2,68625,674,16400,27308,43658,2,-6,4,171
32,3,63200,1468,15400,25600,41000,4,-6,7,206
57,2,71022,1091,17196,28636,45398,3,180000,6,79
65,4,59156,794,14594,24335,38888,2,260000,4,87
32,3,63200,1200,13450,22400,35850,3,130000,7,188
37,3,63200,1468,13450,22400,35850,4,300000,7,268
39,3,63200,1200,17300,28800,46100,3,-6,6,285
56,3,60060,1528,18575,30963,49543,4,230000,8,239
30,3,63200,1200,17300,28800,46100,3,80000,5,187
37,4,69500,1430,21182,35310,55916,3,-6,7,273
73,4,71807,1891,19705,32815,52559,4,200000,6,393
40,4,68658,1641,22655,37734,59607,5,350000,9,405
53,4,71807,1584,17533,29182,46715,3,-6,6,64
22,4,71807,1075,17533,29182,46715,2,-6,6,87
53,3,56368,962,13548,22547,36095,3,-6,5,243
70,3,61329,1032,13029,21693,34702,3,690000,6,208
