33,3,31233,379,-1,14316,22889,2,50000,4,25
30,3,31233,497,-1,12725,20346,3,63000,6,0
61,3,31233,497,-1,14316,22889,3,80000,8,2
49,3,31233,497,-1,14316,22889,3,150000,6,135
26,3,39603,461,-1,13861,22118,2,-9,5,12.5
36,3,39603,391,-1,13861,22118,1,-9,3,20
38,3,39603,619,-1,19802,31598,3,-9,9,48.333333333
44,4,30511,457,-1,12484,19980,2,-9,4,25
72,4,30511,627,-1,12484,19980,3,120000,6,59.5
34,2,34991,390,-1,15659,25046,2,-9,4,0
39,3,31233,497,-1,14316,22889,3,130000,5,116
54,2,41043,669,-1,20522,32816,5,200000,8,80
32,3,31233,379,-1,15907,25433,2,-9,3,0
35,1,46371,789,-1,23538,34589,3,180000,6,13.916666667
49,3,31233,497,-1,12725,20346,3,350000,11,169.41666667
38,2,42300,608,-1,16919,27039,3,110000,5,55.25
74,4,41444,559,-1,16632,26375,2,130000,6,32.666666667
-9,3,36762,694,-1,35454,56674,3,2000,8,0
48,4,33780,448,-1,13867,22057,2,165000,6,49.5
36,4,33780,604,-1,17335,27572,3,155000,5,58.333333333
48,2,43089,489,-1,17238,27275,2,300000,8,75.333333333
29,3,36762,412,-1,15087,24116,1,-9,3,0
27,3,36762,694,-1,16973,27131,3,67000,6,42.083333333
51,3,31233,497,-1,14316,22889,3,150000,7,0
31,3,31233,497,-1,15907,25433,3,85000,6,0
72,3,39603,619,-1,15841,25278,3,130000,8,43.166666667
30,3,46500,476,-1,16275,25865,1,-9,3,0
58,3,36762,694,-1,15087,24116,3,157000,7,60
41,3,46500,556,-1,20924,33254,2,-9,5,30.833333333
40,3,26038,521,-1,13822,22107,4,135000,7,78.666666667
56,3,26038,464,-1,11057,17685,3,143000,7,37
56,3,26038,349,-1,11057,17685,2,110000,6,87
82,2,41043,337,-1,14365,22971,1,-9,3,0
30,2,41043,578,-1,18469,29534,3,117000,7,22.5
40,2,41043,635,-1,20522,32816,4,105000,8,48.5
58,1,50200,1160,-1,25100,36950,5,350000,10,133.33333333
70,4,45970,745,-1,19369,28329,2,100000,4,45
35,4,45771,730,-1,16020,24542,3,95000,7,69.666666667
44,4,50500,959,-1,25250,36950,4,300000,10,115.58333333
40,3,45739,716,-1,20593,30017,3,110000,7,0
51,3,38479,633,-1,17326,27695,3,275000,7,115
27,1,46371,511,-1,16476,24212,1,-9,3,0
38,1,46371,917,-1,23538,34589,4,150000,8,144.83333333
58,2,42700,502,-1,14945,23905,2,50000,4,106
39,2,43089,697,-1,23271,36822,4,132000,10,70.333333333
23,3,36762,412,-1,15087,24116,1,-9,3,0
72,3,31233,497,-1,12725,20346,3,150000,6,57
35,2,41043,578,-1,20522,32816,3,72000,6,32
45,2,43089,697,-1,21548,34095,4,200000,9,61
40,2,35699,583,-1,16201,25918,5,-9,7,0
38,2,35699,386,-1,14401,23038,2,-9,4,0
56,3,35600,545,-1,14239,22759,3,225000,7,66.666666667
28,2,43473,483,-1,17369,27231,2,-9,4,11
40,2,41043,578,-1,16417,26252,3,70000,6,58.083333333
44,2,41043,578,-1,20522,32816,3,160000,7,45.75
22,2,41043,431,-1,18469,29534,2,-9,4,61
55,2,34991,581,-1,15659,25046,4,120000,11,61.5
83,3,45739,370,-1,16017,23347,0,-9,1,0
40,2,34991,581,-1,18791,30055,4,155000,10,93.666666667
26,3,41800,593,-1,16719,26719,2,-9,4,0
46,2,34991,581,-1,15659,25046,4,164000,8,87
33,3,41800,593,-1,16719,26719,2,-9,5,24
41,3,38900,417,-1,13615,21770,1,-9,4,0
48,3,38900,690,-1,19450,31100,3,-9,5,0
35,3,30843,374,-1,11072,17703,2,-9,4,22
50,2,42400,615,-1,16959,27119,3,300000,8,9.1666666667
33,1,37536,647,-1,15435,23935,3,216000,6,97.166666667
56,4,38250,753,-1,15388,24606,5,180000,9,111.91666667
33,1,50814,626,-1,25407,36950,2,40000,5,74.25
-9,3,33500,421,-1,31489,50289,2,-9,4,0
28,2,41043,578,-1,20522,32816,3,56000,5,40
32,2,41043,578,-1,20522,32816,3,57000,5,40
27,2,41043,635,-1,16417,26252,4,78000,6,20
32,2,41043,431,-1,16417,26252,2,48000,4,35
38,2,41200,662,-1,20600,32950,4,120000,9,77
30,2,41200,613,-1,20600,32950,3,88000,6,53.666666667
32,2,35699,494,-1,16201,25918,3,80000,6,70.833333333
27,2,35699,553,-1,18002,28798,4,103000,9,75
31,4,45771,898,-1,22886,35061,5,115000,11,60.25
38,4,49900,763,-1,21035,25865,1,-9,4,0
50,4,49900,1314,-1,34857,42861,4,350000,7,14.166666667
36,4,49900,1215,-1,24039,29559,3,350000,6,30
71,3,26038,349,-1,9675,15474,2,60000,4,39
47,2,47600,652,-1,19039,29559,2,112000,5,44.666666667
46,2,47600,652,-1,19039,29559,2,185000,6,85.25
34,3,36762,694,-1,16973,27131,3,-9,5,18
66,3,36762,412,-1,15087,24116,1,85000,3,0
21,3,36762,512,-1,15087,24116,2,-9,4,0
38,4,46200,1124,-1,23100,36950,4,295000,8,45.666666667
64,2,41043,635,-1,16417,26252,4,120000,8,48.333333333
42,3,37100,604,-1,18550,29650,4,120000,8,73
52,2,43200,625,-1,17279,27639,3,250000,9,140
-9,2,43200,625,-1,40607,64953,3,30000,6,0
27,2,42400,431,-1,16959,27119,2,-9,4,18
37,2,43473,635,-1,17369,27231,3,95000,6,82.5
46,4,33780,448,-1,13867,22057,2,150000,5,43.333333333
-9,3,38300,635,-1,36001,57527,3,-9,6,0
27,4,42600,581,-1,21300,34050,2,-9,4,0
27,4,42600,581,-1,17039,27239,2,-9,4,13
47,3,39300,609,-1,21221,33911,3,105000,6,14.166666667
36,3,39300,618,-1,22793,36423,4,120000,8,99.666666667
32,1,46600,802,-1,18639,29559,3,106000,7,81
40,1,47648,1067,-1,24912,36402,4,75000,9,67
37,4,30511,457,-1,14045,22478,2,-9,5,35
56,4,30511,627,-1,12484,19980,3,110000,5,35.083333333
52,4,30511,706,-1,12484,19980,4,180000,8,42.666666667
67,2,35699,494,-1,16201,25918,3,150000,6,64.083333333
62,1,50200,742,-1,17570,25865,2,-9,4,30
41,1,50200,950,-1,22589,33254,3,275000,6,50
41,1,37536,647,-1,15435,23935,3,150000,6,91.666666667
68,2,44000,399,-1,15400,24605,1,95000,3,23
46,2,44000,487,-1,17599,28119,2,-9,4,97.083333333
25,3,34900,400,-1,12215,19530,1,-9,3,0
23,2,43473,483,-1,17369,27231,2,-9,5,0
53,2,43089,697,-1,19393,30685,4,300000,9,138.66666667
-9,1,46371,619,-1,44251,65027,2,107000,4,0
78,1,56000,473,-1,19600,25865,0,-9,1,0
32,3,30843,489,-1,14236,22760,3,-9,5,61.833333333
47,3,30843,553,-1,14236,22760,4,150000,8,43
44,3,36762,694,-1,13201,21102,3,86000,7,25
39,3,36762,813,-1,20367,32557,4,100000,8,50
37,4,37600,699,-1,16919,27044,3,-9,6,96
46,4,37600,507,-1,16919,27044,2,-9,4,0
45,2,43089,396,-1,15083,23866,1,-9,3,0
35,2,43089,396,-1,15083,23866,1,-9,3,0
33,4,41444,559,-1,14553,23078,2,-9,6,20.333333333
44,2,43200,452,-1,17279,27639,2,-9,6,42
62,2,43200,625,-1,17279,27639,3,125000,8,121.16666667
31,2,43200,377,-1,15120,24185,1,-9,3,18
41,1,46371,619,-1,18830,27671,2,-9,4,0
34,1,46371,619,-1,23538,34589,2,-9,4,0
50,3,33500,407,-1,13399,21399,2,2000,4,14.833333333
28,2,35699,386,-1,16201,25918,2,-9,5,9
30,4,45771,527,-1,22886,35061,2,-9,4,43
39,4,45771,527,-1,16020,24542,2,-9,5,0
-9,3,36762,813,-1,35454,56674,4,26000,8,0
25,3,36400,597,-1,14559,23279,3,80000,6,44
38,3,34600,612,-1,18683,29861,4,198000,9,92.916666667
39,2,43089,697,-1,19393,30685,4,300000,9,66.833333333
38,1,46371,789,-1,21184,31130,3,220000,9,143.08333333
61,1,46371,619,-1,18830,27671,2,100000,4,73.333333333
-9,3,25852,332,-1,26404,42239,1,-9,3,0
74,3,25852,392,-1,11235,17974,2,-9,4,0
35,3,45739,716,-1,22882,33353,3,80000,7,33.5
35,3,37100,348,-1,12985,20755,1,-9,4,0
38,3,37100,429,-1,16694,26684,2,-9,5,26.666666667
53,3,60600,1168,-1,30300,36950,4,322000,12,4.8333333333
40,3,37300,682,-1,18650,29800,4,145000,8,99.916666667
76,3,37400,405,-1,13090,20930,2,65000,4,50
25,4,41600,521,-1,22463,35909,2,-9,4,30
31,4,48000,626,-1,16800,25865,2,180000,5,19
-9,4,48000,626,-1,45119,69465,2,-9,4,0
60,1,46371,789,-1,18830,27671,3,140000,6,122.41666667
36,3,42400,615,-1,19079,30509,3,170000,9,26.666666667
32,4,48000,626,-1,21599,33254,2,-9,4,0
-9,4,33780,448,-1,32589,51835,2,-9,4,0
43,4,41444,777,-1,16632,26375,3,130000,6,37.333333333
41,1,51800,589,-1,18130,25865,1,-9,3,29
27,2,43473,635,-1,17369,27231,3,105000,7,55.333333333
30,1,37536,647,-1,19295,29919,3,-9,5,25
48,1,39180,829,-1,19941,31814,4,300000,8,137.5
36,1,39180,710,-1,21536,34359,3,170000,7,98.333333333
67,1,51800,993,-1,20719,29559,3,300000,6,26.666666667
39,2,43089,620,-1,23271,36822,3,40000,5,2.0833333333
46,2,43700,332,-1,15295,24465,1,-9,3,11.666666667
57,2,43700,332,-1,15295,24465,1,-9,3,17.5
47,2,34991,305,-1,12180,19480,1,85000,4,25
78,2,34991,390,-1,12180,19480,2,-9,4,7.8333333333
31,2,43700,431,-1,17479,27959,2,-9,4,11.666666667
41,2,34991,507,-1,17400,27829,3,120000,6,50
29,1,41041,530,-1,18467,29233,2,-9,5,70
47,1,46371,789,-1,21184,31130,3,287000,9,100.33333333
45,1,41041,530,-1,14364,22737,2,250000,4,77.916666667
54,3,31233,497,-1,12725,20346,3,30000,6,37
73,4,45970,1019,-1,19369,28329,3,190000,7,102.91666667
43,3,39603,619,-1,19802,31598,3,200000,7,23
35,3,30843,489,-1,15818,25290,3,20000,6,37.5
25,3,30843,305,-1,12654,20231,1,-9,3,0
42,2,41043,578,-1,22163,35441,3,55000,5,50
33,2,41043,578,-1,14365,22971,3,52000,5,20
36,2,41043,578,-1,28730,45942,3,53000,5,61
49,2,41043,578,-1,18469,29534,3,-9,6,28.333333333
30,3,45739,716,-1,24712,36021,3,175000,8,12.5
68,3,60600,606,-1,21210,25865,1,-9,4,37
29,3,45739,716,-1,18305,26682,3,130000,7,60.833333333
36,3,60600,969,-1,32723,39905,3,-9,5,31
38,3,60600,712,-1,24239,29559,2,-9,4,11
-9,3,60600,712,-1,56963,69465,2,-9,5,11
-9,3,60600,712,-1,56963,69465,2,-9,5,11
42,4,42759,653,-1,15806,23720,2,-9,4,0
32,4,40500,482,-1,14875,23835,1,-9,3,0
60,2,37000,514,-1,14799,23639,3,96000,7,91.25
22,2,43089,396,-1,17238,27275,1,-9,4,0
-9,2,43089,396,-1,40510,64098,1,-9,4,0
30,4,40600,567,-1,23547,37641,3,50000,6,92.25
41,3,39603,619,-1,19802,31598,3,130000,8,33.416666667
68,3,45739,716,-1,16017,23347,3,105000,6,12
51,3,45739,835,-1,18305,26682,4,160000,11,40
31,3,39603,619,-1,15841,25278,3,73000,6,35
-9,3,39603,391,-1,37227,59404,1,-9,4,0
39,3,39603,619,-1,15841,25278,3,83000,6,26
38,3,46500,423,-1,16275,25865,1,-9,3,0
28,3,46500,423,-1,16275,25865,1,-9,3,2.0833333333
-9,3,39603,619,-1,37227,59404,3,-9,6,0
31,3,46500,497,-1,18599,29559,2,-9,4,25
65,1,61300,1107,-1,24519,29559,3,175000,6,59.916666667
39,2,41043,669,-1,23805,38066,5,119000,11,98.666666667
34,3,39603,619,-1,13861,22118,3,55000,6,32.333333333
28,3,42500,403,-1,14875,23765,1,-9,3,0
45,3,36762,813,-1,16973,27131,4,30000,6,54.333333333
24,3,42500,403,-1,14875,23765,1,-9,3,0
37,3,42500,727,-1,21250,33950,3,73000,7,50.166666667
51,3,34900,400,-1,13959,22319,1,-9,4,0
29,3,36762,694,-1,15087,24116,3,100000,7,0
70,3,30843,489,-1,11072,17703,3,55000,6,51.5
36,3,27700,386,-1,9835,15785,1,-9,3,0
43,3,30843,489,-1,14236,22760,3,121000,6,50.666666667
37,2,47600,912,-1,25703,39905,4,260000,9,84
38,3,20300,479,-1,13200,21150,3,100000,7,40
29,1,37536,647,-1,15435,23935,3,85000,5,0
35,2,41043,578,-1,18469,29534,3,50000,6,54.166666667
25,2,41043,578,-1,18469,29534,3,-9,5,20
43,2,41043,578,-1,20522,32816,3,63000,7,48.75
52,3,60600,969,-1,24239,29559,3,300000,6,13.333333333
71,3,31233,308,-1,11134,17803,1,-9,3,0
35,3,31233,605,-1,18452,29502,5,185000,10,0
-9,2,41043,337,-1,38581,61694,1,-9,3,0
